"pmid","url","title","abstract","publicationYear","publicationType","journalTitle","evidenceType","diseaseSetting","histology","lineOfTherapy","biomarkers","interventionTags","outcomeTags","relevantN"
"40774040","https://pubmed.ncbi.nlm.nih.gov/40774040","Intracranial activity of sotorasib vs docetaxel in pretreated KRAS G12C-mutated advanced non-small cell lung cancer from a global, phase 3, randomized controlled trial.","OBJECTIVES: To assess the efficacy and safety of sotorasib in patients with brain metastases using data from the phase 3 CodeBreaK 200 study, which evaluated sotorasib in adults with pretreated advanced or metastatic KRAS G12C-mutated non-small cell lung cancer (NSCLC). MATERIALS AND METHODS: Patients with KRAS G12C-mutated NSCLC who progressed after platinum-based chemotherapy and checkpoint inhibitor therapy were randomized 1:1 to sotorasib or docetaxel. An exploratory post-hoc analysis evaluated central nervous system (CNS) progression-free survival (PFS) and time to CNS progression in patients with treated and stable brain metastases at baseline. Measures were assessed by blinded independent central review per study-modified Response Assessment in Neuro-Oncology Brain Metastases (RANO-BM) criteria. RESULTS: Of the patients randomly assigned to receive sotorasib (n=171) or docetaxel (n=174), baseline CNS metastases were present in 40 (23%) and 29 (17%) patients, respectively. With a median follow-up of 20.0 months for this patient subgroup, median CNS PFS was longer with sotorasib compared with docetaxel (9.6 vs 4.5 months; hazard ratio, 0.43 [95% CI, 0.20-0.92]; P=0.02). Among patients with baseline treated CNS lesions of ≥10 mm, the percentage of patients who achieved CNS tumor shrinkage of ≥30% was two-fold higher with sotorasib than docetaxel (33.3% vs 15.4%). Treatment-related adverse events among patients with CNS lesions at baseline were consistent with those of the overall study population. CONCLUSIONS: These results suggest intracranial activity with sotorasib complements the overall PFS benefit observed with sotorasib vs docetaxel, with safety outcomes similar to those in the general CodeBreaK 200 population. CLINICAL TRIALS REGISTRATION NUMBER: NCT04303780.","2025","Randomized Control Trial","Lung cancer (Amsterdam, Netherlands)","phase3_rct","metastatic","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""docetaxel"", ""therapy""]","[""PFS""]","undefined"
"40334315","https://pubmed.ncbi.nlm.nih.gov/40334315","Durvalumab with or without tremelimumab in combination with chemotherapy in first-line metastatic non-small-cell lung cancer: outcomes by tumor mutational burden in POSEIDON.","BACKGROUND: In updated analyses from the phase III POSEIDON study, after a median follow-up of >5 years, tremelimumab plus durvalumab and chemotherapy (T + D + CT) showed durable long-term overall survival (OS) benefit versus CT alone in first-line metastatic non-small-cell lung cancer (mNSCLC). In this article, we report the associations of tumor mutational burden (TMB) with outcomes of D with or without T in combination with CT versus CT alone. PATIENTS AND METHODS: A total of 1013 patients with EGFR/ALK wild-type mNSCLC were randomized (1 : 1 : 1) to T + D + CT, D + CT, or CT, stratified by programmed cell death-ligand 1 (PD-L1) tumor cell (TC) expression ≥50% versus <50%, disease stage (IVA versus IVB) and histology (squamous versus nonsquamous). Patient subgroups were defined by a range of blood TMB (bTMB) values, including at a prespecified cut-off of 20 mutations (mut)/megabase (Mb) and across further subdivisions by PD-L1 TC expression ≥1% or <1% and by tissue TMB (tTMB) values. RESULTS: At the primary OS data cut-off (12 March 2021), at each bTMB or tTMB cut-off, the magnitude of OS benefit appeared greater among patients in the bTMB- or tTMB-high subgroups for the T + D + CT arm versus the CT arm but was similar between subgroups for the D + CT arm versus the CT arm. Updated OS analyses in the bTMB ≥20 and <20 mut/Mb subgroups, after median follow-up of >5 years (data cut-off 24 August 2023), were similar to those obtained at the primary OS data cut-off. CONCLUSIONS: First-line treatment with T (limited course) plus D (until progression) and four cycles of CT consistently improved clinical outcomes versus CT alone in both bTMB-high and -low subgroups, and also in both high and low tTMB subgroups, in patients with mNSCLC. Benefit appeared greater in the TMB-high versus TMB-low subgroups; the addition of anti-cytotoxic T lymphocyte-associated antigen-4 to anti-PD-L1 and CT seemed to increase the magnitude of this difference.","2025","Randomized Control Trial","ESMO open","phase2_rct","metastatic","unspecified","first_line","EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS""]","1013"
"41069015","https://pubmed.ncbi.nlm.nih.gov/41069015","Efficacy and Safety of EGF/EGFR Vaccines in EGFR-Driven Solid Tumors: A Systematic Review and Meta-Analysis of Controlled and Single-Arm Studies.","BACKGROUND: Despite multiple clinical trials, the benefits and safety of epidermal growth factor (EGF)/EGF receptor (EGFR) vaccines in EGFR-driven solid tumors remain unclear due to small sample sizes and heterogeneous study designs. This systematic review and meta-analysis aimed to evaluate their efficacy and safety. METHODS: We conducted pairwise and single-arm meta-analyses following PRISMA guidelines (PROSPERO: CRD420251026774). Searches in PubMed, Embase, and Cochrane Library identified 26 trials (2701 participants). The primary endpoint was overall survival (OS), with secondary analyses of progression-free survival (PFS), objective response rate (ORR), disease control rate (DCR), and treatment-related adverse events (TRAEs). Statistical analyses were performed using R software, with fixed or random-effects models per heterogeneity (I(2)). RESULTS: Compared with best supportive care, vaccine monotherapy significantly improved long-term OS in NSCLC and GBM (3-year OR = 2.16, 5-year OR = 3.20) and prolonged median OS in NSCLC (HR = 0.76). In single-arm studies, NSCLC patients receiving vaccine monotherapy had a 1-year OS of 64% (75% in first-line maintenance), with an ORR of 2% and DCR of 31%. For GBM, vaccine combination therapy improved 3-year OS (OR = 2.42) and 2-year PFS (OR = 1.63) versus standard therapy. Single-arm combination analyses showed an overall 1-year OS of 84%, ORR of 42%, and DCR of 87%, while NSCLC first-line combination achieved a 1-year OS of 85% and DCR of 89%. Notably, EGFR-mutant NSCLC patients had a pooled ORR of 65% and DCR of 98%. Common TRAEs were grade 1-2 (injection site reactions, fever, headache, and vomiting), and combination therapy had no new or severe toxicities. CONCLUSIONS: EGF/EGFR vaccines may improve survival in EGFR-driven solid tumors, particularly NSCLC and GBM. Monotherapy enables long-term disease control, and combination therapy enhances efficacy without added toxicity, supporting further clinical validation. TRIAL REGISTRATION: PROSPERO CRD420251026774.","2025","Systematic Review","Cancer medicine","systematic_review","unspecified","unspecified","first_line","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""DCR"", ""ORR"", ""OS"", ""PFS""]","undefined"
"40541589","https://pubmed.ncbi.nlm.nih.gov/40541589","The effects of race on anti-PD-(L)1 monoclonal antibodies in non-small cell lung cancer: A systematic literature review and meta-analysis.","INTRODUCTION: Non-small cell lung cancer (NSCLC) represents approximately 85 % of lung cancers, with five-year survival only 4.5 % for metastatic disease. Programmed death (ligand)-1 (PD-[L]1) inhibitors have advanced NSCLC treatment, but patient demographics can potentially affect clinical outcomes. This systematic literature review and meta-analysis were undertaken to determine if the benefits of anti-PD-(L)1 therapies in NSCLC are independent of race (bio-geographic background). METHODS: PubMed, Embase, Cochrane Library and World Health Organization Global Index Medicus were systematically searched (inception-to-Aug-2024). Primary analysis focused on studies with subgroup analysis (White vs Asian, White vs Non-White, Asian vs Non-Asian) of anti-PD-(L)1 efficacy in both resectable/localized and unresectable/advanced NSCLC. Subgroup analysis included stratification by PD-L1 expression, treatment line, and treatment regimen. Bayesian inferential meta-analysis was performed for outcomes with ≥ 1 study. RESULTS: From 4406 records, 22 randomized controlled trials, 3 pooled analyses, and 2 pharmacokinetic studies were included. In unresectable/advanced NSCLC, anti-PD-(L)1 therapy significantly improved overall survival and progression-free survival (PFS) for White (hazard ratio [HR] 0.80; 95 % credible interval [95 % CrI] 0.74-0.87, p < 0.001 and HR 0.68; 95 % CrI 0.61-0.77, p < 0.001, respectively) and Asian (HR 0.81; 95 % CrI 0.69-0.96, p = 0.027 and HR 0.63; 95 % CrI 0.50-0.80, p = 0.002) patients. The significant improvements in PFS were maintained for both groups within all sub-analyses. Limited data prohibited conduction of meta-analysis for resectable/localized NSCLC. CONCLUSIONS: The benefits of anti-PD-(L)1 therapy in unresectable/advanced NSCLC appear similar for White and Asian patients. Increased quality and quantity of data is required to draw definitive conclusions for resectable/localized NSCLC and with respect to treatment line/regimen and PD-L1 expression.","2025","Systematic Review","Critical reviews in oncology/hematology","systematic_review","metastatic","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""PFS""]","undefined"
"40969680","https://pubmed.ncbi.nlm.nih.gov/40969680","Impact of platinum-based chemotherapy and CTLA-4 inhibition on acquired resistance to first-line anti-PD-1/PD-L1 agents in non-small cell lung cancer: a systematic review and reconstructed individual patient data analysis.","BACKGROUND: Acquired resistance is defined as disease progression following an initial response to immune checkpoint inhibitors (ICI). The impact of adding platinum-based chemotherapy (PCT) or anti-CTLA-4 agents to PD-(L)-1 inhibitors on acquired resistance is currently unknown. METHODS: Systematic research by January 31, 2025 identified randomized clinical trials (RCTs) evaluating first-line ICI as monotherapy (mono-ICI) or in combination with PCT (mono-ICI + PCT), CTLA-4 inhibitors (combo-ICI), or both (combo-ICI + PCT) in metastatic non-small-cell lung cancer (NSCLC). RCTs reporting duration of response (DoR) data were eligible. Acquired resistance rates at 6 and 12 months were estimated from DoR curves. Aggregate data based on type of regimens were reported with risk ratio (RR) and pooled by random effect model. Primary and secondary endpoints were respectively the indirect comparison of acquired resistance risk between PCT-containing versus PCT-free regimens and between anti-CTLA-4 containing versus anti-CTLA-4 free regimens, respectively. Time-to-event outcomes were retrieved from Kaplan-Meier (KM) curves using individual patient data (IPD) and compared by log rank tests. This study was registered to the PROSPERO online platform (CRD42025639320). FINDINGS: Nineteen RCTs were included. 6- and 12-months acquired resistance rates were 16.5%-34.1% (mono-ICI), 26.4%-47.8% (mono-ICI + PCT), 19.0%-33.0% (combo-ICI), and 28.4%-47.1% (combo-ICI + PCT). A higher risk of acquired resistance was suggested from indirect comparisons of mono-ICI + PCT versus mono-ICI (12-months RR: 1.46, 95% CI 1.23-1.75) and of combo-ICI + PCT versus combo-ICI (12 months RR: 1.36, 95% CI 1.06-1.73). Using the reconstructed patient-level data, median DoR was 5-7 months significantly shorter with PCT-containing compared to PCT-free regimens. The addition of anti-CTLA-4 agents did not impact on acquired resistance. INTERPRETATION: Although insufficient RCTs reported acquired resistance rates stratified by specific factors influencing DoR (i.e., PD-L1, TMB) for such analyses to be included in this report, the increased acquired resistance risk observed with PCT-containing regimens highlights the potential value of tailoring first-line treatment strategies in NSCLC on the basis of individual risk of resistance to ICI. FUNDING: This research did not receive any specific grant from funding agencies.","2025","unspecified","EClinicalMedicine","systematic_review","metastatic","unspecified","first_line","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""DoR""]","undefined"
"40312289","https://pubmed.ncbi.nlm.nih.gov/40312289","Machine learning in prediction of epidermal growth factor receptor status in non-small cell lung cancer brain metastases: a systematic review and meta-analysis.","BACKGROUND: Epidermal growth factor receptor (EGFR) mutations are present in 10-60% of all non-small cell lung cancer (NSCLC) patients and are associated with dismal prognosis. Lung cancer brain metastases (LCBM) are a common complication of lung cancer. Predictions of EGFR can help physicians in decision-making and, through optimizing treatment strategies, can result in more favorable outcomes. This systematic review and meta-analysis evaluated the predictive performance of machine learning (ML)-based models in EGFR status in NSCLC patients with brain metastasis. METHODS: On December 20, 2024, the four electronic databases, Pubmed, Embase, Scopus, and Web of Science, were systematically searched. Studies that evaluated EGFR status in patients with brain metastasis from NSCLC were included. RESULTS: Twenty studies with 3517 patients with 6205 NSCLC brain metastatic lesions were included. The majority of the best-performance models were ML-based (70%, 7/10), and deep learning (DL)-based models comprised 30% (6/20) of models. The area under the curve (AUC) and accuracy (ACC) of the best-performance models ranged from 0.765 to 1 and 0.69 to 0.93, respectively. The meta-analysis of the best-performance model revealed a pooled AUC of 0.91 (95%CI: 0.88-0.93) and ACC of 0.82 (95%CI: 0.79-0.86) along with a pooled sensitivity of 0.87 (95%CI: 0.83-0.9), specificity of 0.86 (95%CI: 0.79-0.9), and diagnostic odds ratio (DOR) of 35.2 (95%CI: 21.2-58.4). The subgroup analysis did not show significant differences between ML and DL models. CONCLUSION: ML-based models demonstrated promising predictive outcomes in predicting EGFR status. Applying ML-based models in daily clinical practice can optimize treatment strategies and enhance clinical and radiological outcomes.","2025","Systematic Review","BMC cancer","systematic_review","metastatic","unspecified","unspecified","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""DoR""]","3517"
"41222935","https://pubmed.ncbi.nlm.nih.gov/41222935","Trastuzumab Deruxtecan for ERBB2-Mutant Metastatic Non-Small Cell Lung Cancer With or Without Brain Metastases: A Secondary Analysis of Randomized Clinical Trials.","IMPORTANCE: Brain metastases reduce overall survival rates of patients with non-small cell lung cancer (NSCLC); patients with epidermal growth factor receptor 2 (ERBB2 [formerly HER2])-mutant NSCLC are more likely to have baseline brain metastases. Trastuzumab deruxtecan (T-DXd) is an approved ERBB2-directed treatment for previously treated unresectable or metastatic ERBB2-mutant NSCLC. OBJECTIVE: To assess the clinical effectiveness and safety of T-DXd 5.4 mg/kg and 6.4 mg/kg doses in patients with previously treated ERBB2-mutant metastatic NSCLC with or without untreated or previously treated stable brain metastases. DESIGN, SETTING, AND PARTICIPANTS: This post hoc secondary analysis pooled patients from the DESTINY-Lung01 (data cutoff date: December 3, 2021) and DESTINY-Lung02 (data cutoff date: December 23, 2022) clinical trials by T-DXd dose (5.4 mg/kg and 6.4 mg/kg). DESTINY-Lung01 was a multicenter, open-label, 2-cohort, nonrandomized phase 2 study, while DESTINY-Lung02 was a dose-blinded, multicenter, 2-cohort, randomized phase 2 study. Participants had a previously treated ERBB2-mutant metastatic NSCLC with or without untreated or previously treated stable brain metastases at baseline. All statistical analyses were performed from April 2023 to October 2024. INTERVENTION: Patients received a T-DXd dose of either 5.4 mg/kg or 6.4 mg/kg intravenously every 3 weeks. MAIN OUTCOME AND MEASURE: Systemic and intracranial effectiveness by blinded independent central review using RECIST (Response Evaluation Criteria in Solid Tumors) version 1.1, sites of progression, and safety. RESULTS: This analysis included 102 patients in the T-DXd 5.4-mg/kg dose group (65 females [64%]; median [range] age, 57.5 [37.0-83.0] years and 59.5 [30.0-79.0] years in patients with and without brain metastases, respectively) and 141 patients in the T-DXd 6.4-mg/kg dose group (94 females [67%]; median [range] age, 62.5 [29.0-88.0] years and 59.0 [27.0-83.0] years in patients with and without brain metastases, respectively). In each group, 31% (32 of 102) and 38% (54 of 141) of patients, respectively, had baseline brain metastases and 53% (17 of 32) and 44% (24 of 54), respectively, received prior brain metastasis treatment. In patients with and without brain metastases, systemic confirmed objective response rates (ORRs) were 47% (15 of 32; 95% CI, 29%-65%) and 50% (35 of 70; 95% CI, 38%-62%), respectively, with the T-DXd 5.4-mg/kg dose, and 50% (27 of 54; 95% CI, 36%-64%) and 59% (51 of 87; 95% CI, 48%-69%) with the T-DXd 6.4-mg/kg dose. Median progression-free survival was 7.1 (95% CI, 5.5-9.7) months in the T-DXd 5.4-mg/kg dose group and 7.1 (95% CI, 4.5-9.6) months in the T-DXd 6.4-mg/kg dose group of patients with baseline brain metastases. Among patients with measurable baseline brain metastases, intracranial confirmed ORRs were 50% (7 of 14; 95% CI, 23%-77%) with the T-DXd 5.4-mg/kg dose and 30% (9 of 30; 95% CI, 15%-49%) with the T-DXd 6.4-mg/kg dose. At both doses, the safety profile of T-DXd was generally manageable, regardless of baseline brain metastases, favoring the T-DXd 5.4 mg/kg dose. CONCLUSIONS AND RELEVANCE: In this secondary analysis, T-DXd at the approved dose of 5.4 mg/kg showed antitumor activity in patients with previously treated ERBB2-mutant metastatic NSCLC with or without brain metastases. This finding supports T-DXd 5.4 mg/kg use in this population.","2025","Randomized Control Trial","JAMA network open","phase2_rct","metastatic","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]","102"
"39791315","https://pubmed.ncbi.nlm.nih.gov/39791315","Efficacy and safety of first-line sintilimab plus anlotinib versus chemotherapy for metastatic non-small cell lung cancer: a phase II, open-label, randomized controlled trial.","BACKGROUND: The prognosis for non-small cell lung cancer (NSCLC) patients treated with standard platinum-based chemotherapy was suboptimal, with safety concerns. Following encouraging results from a preliminary phase I study, this phase II trial investigated the efficacy and safety of first-line sintilimab and anlotinib in metastatic NSCLC. METHODS: In this open-label, randomized controlled trial (NCT04124731), metastatic NSCLC without epithelial growth factor receptor (EGFR), anaplastic lymphoma kinase (ALK), or proto-oncogene tyrosine-protein kinase ROS (ROS1) mutations, and previous treatments for metastatic disease were enrolled. Participants were randomly assigned in a 1:1 ratio to either sintilimab (200 mg every 3 weeks) plus anlotinib (12 mg D1-14 every 3 weeks) or a standard platinum-based chemotherapy regimen. Patients in the chemotherapy group were permitted to switch to sintilimab after disease progression. The primary endpoint was the objective response rate (ORR). RESULTS: From November 2019 to March 2023, 99 patients were randomized into the sintilimab plus anlotinib group (n = 49) and the chemotherapy group (n = 50). The ORR was significantly higher in the sintilimab plus anlotinib group (44.9%; 95% confidence interval [CI] = 30.7%-59.8%) compared to the chemotherapy group (18.0%; 95% CI = 8.6%-31.4%, P = 0.003). Progression-free survival (PFS) was also notably longer (median: 14.4 vs. 5.6 months; hazard ratio [HR] = 0.39; 95% CI = 0.23-0.67; P < 0.001). The 24-month overall survival rate was 58.4% (95% CI = 40.4%-72.6%) and 43.2% (95% CI = 26.0%-59.2%), respectively. The rate of grade 3 or higher treatment-related adverse events was lower in the sintilimab plus anlotinib group (28.0%) than in the chemotherapy group (49.0%), especially for the hematological toxicities. CONCLUSION: First-line sintilimab plus anlotinib showed improved ORR and PFS, alongside a superior safety profile, compared to the standard platinum-based chemotherapy for metastatic NSCLC patients.","2025","Randomized Control Trial","Cancer communications (London, England)","phase2_rct","metastatic","unspecified","first_line","EGFR=yes,ALK=yes,ROS1=yes,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""ORR"", ""PFS""]","99"
"40578381","https://pubmed.ncbi.nlm.nih.gov/40578381","Adjuvant chemotherapy for stage IA-IIA non-squamous, non-small-cell lung cancer identified as molecular high-risk by a 14-gene expression profile (AIM-HIGH): an international, randomised, phase 3 trial.","BACKGROUND: Survival for non-small-cell lung cancer (NSCLC) remains unacceptably low, even in stage IA-IIA. Current guidelines recommend adjuvant treatment for patients considered to be at high risk in stages IB and IIA, but suggest criteria that have not been validated to predict benefit. A previously validated, CLIA-certified 14-gene expression profile has identified patients with high-risk non-squamous NSCLC tumours in stages IA-IIA who benefitted from adjuvant chemotherapy in a non-randomised prospective study. In this prespecified interim analysis, we aimed to assess the efficacy and safety of platinum-based adjuvant chemotherapy in patients with stage IA-IIA molecular high-risk non-squamous NSCLC in a randomised trial. METHODS: AIM-HIGH, a randomised, phase 3 trial, was done at 45 centres in France, Germany, and the USA. Patients aged 18 years or older with stage IA-IIA non-squamous NSCLC, an adequate tumour sample, and an Eastern Cooperative Oncology Group performance status of 0-1 underwent risk stratification with the 14-gene assay. Patients with a molecular high risk, defined as those receiving a high-risk or an intermediate-risk score, were randomly assigned (1:1) to four cycles of platinum-based adjuvant chemotherapy (using local institutional standard of care regimens) or observation. Randomisation was stratified according to age, sex, and tumour size of 4 cm or more. The primary outcomes for the study and for this prespecified interim analysis were 48-month and 24-month disease-free survival, respectively, in the modified intention-to-treat (mITT) population, which was defined as randomly assigned patients who continued to meet eligibility criteria either at chemotherapy initiation or at random assignment to observation; an early interim analysis was prespecified to detect a large difference between groups. This trial is registered at ClinicalTrials.gov, NCT01817192, and is closed to enrolment. FINDINGS: Between Sept 11, 2020, and Feb 7, 2025, 449 patients were enrolled and underwent risk stratification. 236 patients with molecular high risk were randomly assigned to chemotherapy (n=124) or observation (n=112). At the time of the prespecified interim analysis, 87 patients were evaluable in the mITT population (47 [54%] males and 40 [46%] females; median age 63 years [IQR 52-74]) in the chemotherapy group and 107 (58 [54%] males and 49 [46%] females; 66 years [56-76]) in the observation group. 48 (55%) patients in the chemotherapy group and 58 (54%) patients in the observation group had stage IA disease; 34 (39%) and 44 (41%), respectively, had stage IB disease, and five (6%) and five (5%), respectively, had stage IIA disease. Six (3%) of 200 patients in the mITT population had died at the time of the interim analysis. 24-month disease-free survival was 96% (95% CI 92-100) with adjuvant chemotherapy versus 79% (70-90) with observation (hazard ratio 0·22 [0·06-0·76]; p=0·0087). INTERPRETATION: The 14-gene assay identified patients with molecular high risk who benefitted from adjuvant chemotherapy. Use of the assay to determine eligibility for adjuvant therapy in stage IA-IIA non-squamous NSCLC has the potential to substantially improve otherwise persistently poor outcomes. FUNDING: Razor Genomics.","2025","Randomized Control Trial","The Lancet. Respiratory medicine","phase3_rct","unspecified","squamous","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""adjuvant"", ""therapy""]","[""unspecified""]","449"
"39893747","https://pubmed.ncbi.nlm.nih.gov/39893747","Efficacy and safety of immune checkpoint inhibition combined with concurrent chemoradiotherapy in patients with stage III unresectable non-small cell lung cancer: A systematic review and meta-analysis.","BACKGROUND: In patients with unresectable, stage III non-small cell lung cancer (NSCLC), durvalumab maintenance after concurrent chemoradiotherapy (cCRT) was shown to improve survival over placebo. As subgroup analyses indicated better outcomes with earlier start of durvalumab, several trials evaluated concomitant checkpoint inhibition (CPI) with cCRT. However, this may introduce an increased risk of treatment-related pulmonary toxicity. METHODS: We conducted a systematic review and meta-analysis of clinical trials of combined cCRT plus CPI followed by CPI maintenance in patients with stage III NSCLC. Endpoints included incidence of pneumonitis by any cause, objective response rate (ORR), progression-free (PFS), and overall survival (OS). RESULTS: A total of 7 trials comprising 653 patients were included. In trials of single-agent CPI with cCRT, pneumonitis occurred in 33 % of patients (95 % confidence interval [CI], 28-39) with 7 % (5-9) having CTCAE grade 3-5. In one trial, double CPI (PD-1 and CTLA4) plus cCRT was associated with excessive pneumonitis-related mortality of 16 % (4-40). Across all trials, ORR was 69 % (63-76). Median PFS and OS were 16.3 (95 % CI, 14.0-20.5) and 39.5 months (35.3-45.9), respectively. Three-year PFS and OS were 36.8 % (95 % CI, 32.7-41.4) and 53.1 % (49.1-57.4). Sensitivity analysis showed that induction chemoimmunotherapy prior cCRT plus CPI was associated with improved PFS of 48.0 % at 3 years (95 % CI, 40.7-56.7) in one trial. DISCUSSION: Addition of single-agent CPI to cCRT is manageable in selected patients with stage III NSCLC. Efficacy outcomes appear to be in line with previous data of cCRT followed by CPI maintenance.","2025","Systematic Review","European journal of cancer (Oxford, England : 1990)","systematic_review","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""ctla4"", ""immunotherapy"", ""therapy""]","[""ORR"", ""OS"", ""PFS""]","653"
"41462168","https://pubmed.ncbi.nlm.nih.gov/41462168","Hepatotoxicity and efficacy associated with first- and new-generation EGFR-TKIs in patients with NSCLC: a systematic review and meta-analysis.","BACKGROUND: While hepatotoxicity has been widely reported with epidermal growth factor receptor tyrosine kinase inhibitors (EGFR-TKIs), the comparative risk among them remains unclear. This study aimed to directly compare the relative risk (RR) of hepatotoxicity between new-generation (afatinib, osimertinib, dacomitinib) and first-generation (gefitinib, erlotinib) EGFR-TKIs in non-small-cell lung cancer (NSCLC) and to evaluate their overall risk-benefit profile. METHODS: PubMed, Embase, Cochrane library databases and clinicaltrials.gov were searched for trials up to September 2025. A study protocol was registered in PROSPERO: CRD42023457906. Among the 5371 records identified, 6 studies finally fulfilled the established criteria. Data extracted for each study included study characteristics, baseline patient information, interventions and data on all-grades alanine aminotransferase (ALT), aspartate aminotransferase (AST), and total bilirubin (TB) elevation, overall survival (OS), progression-free survival (PFS) and objective response rate (ORR). RR, hazard ratio (HR) and 95% confidence interval (CI) were calculated using the inverse variance method. RESULTS: Six trials involving 2528 patients were analyzed. Decreased risks of hepatotoxicity due to the elevation of AST and ALT were observed for each new-generation EGFR-TKI. The pooled RRs of all-grades ALT, AST and TB elevation were 0.36 (95% CI 0.24-0.52, P < 0.001), 0.44 (95% CI 0.36-0.54, P < 0.001) and 0.83 (95% CI 0.50-1.39, P = 0.48), respectively. New-generation TKIs did achieved benefit in PFS (HR 0.65, 95% CI 0.50-0.83, P < 0.0001) and ORR (RR 1.14, 95% CI 1.00-1.29, P = 0.04). The OS of patients with new-generation TKI treatment was extended (afatinib, HR 0.73, 95% CI 0.58-0.92, P = 0.008 and osimertinib, HR 0.71, 95% CI 0.53-0.95, P = 0.02), except dacomitinib (HR 0.97, 95% CI 0.72-1.29, P = 0.81). CONCLUSIONS: New-generation EGFR-TKIs (afatinib, osimertinib, and dacomitinib) demonstrate a superior efficacy and safety profile, with a significantly lower risk of hepatotoxicity, compared to gefitinib and erlotinib.","2025","Systematic Review","BMC cancer","systematic_review","unspecified","unspecified","unspecified","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki""]","[""ORR"", ""OS"", ""PFS""]","2528"
"40974872","https://pubmed.ncbi.nlm.nih.gov/40974872","Biological impact of chemotherapy during treatment with EGFR tyrosine kinase inhibitors for non-small cell lung cancer positive for EGFR activating mutations.","BACKGROUND: The aim of this study was to explore the biological impact of chemotherapy during epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor (TKI) treatment in individuals with non-small cell lung cancer (NSCLC). METHODS: Plasma and tumor tissue specimens were prospectively collected from NSCLC patients with EGFR activating mutations who participated in a randomized phase III study comparing EGFR-TKI therapy with or without inserted chemotherapy (JCOG1404/WJOG8214L). The specimens were analyzed for genetic mutations by droplet digital polymerase chain reaction analysis and next-generation sequencing. RESULTS: Two hundred patients were enrolled in this biomarker study, with 113 and 87 individuals receiving EGFR-TKI monotherapy and EGFR-TKI treatment plus inserted chemotherapy, respectively. Although progression-free survival (PFS) for EGFR-TKI monotherapy was shorter in patients with than in those without detectable EGFR activating mutations in cell-free DNA at baseline, inserted chemotherapy improved PFS compared with EGFR-TKI monotherapy for the former patients (median, 17.5 vs. 11.8 months). Inserted chemotherapy suppressed the number of alleles positive for activating and T790M mutations of EGFR in cell-free DNA at disease progression. The benefit of inserted chemotherapy relative to EGFR-TKI monotherapy was more apparent in patients with (median PFS, 18.8 vs. 13.5 months) than in those without detectable concurrent mutations of TP53. CONCLUSIONS: Chemotherapy has the potential to suppress the development of EGFR-TKI resistance as well as to inhibit tumor growth for NSCLC positive for EGFR activating mutations. Our results provide biological insight into combination treatment with EGFR-TKIs and chemotherapy for such patients.","2025","Randomized Control Trial","Lung cancer (Amsterdam, Netherlands)","phase2_rct","unspecified","unspecified","unspecified","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""egfr-tki"", ""therapy""]","[""PFS""]","undefined"
