pmid,url,title,abstract,publicationYear,publicationType,journalTitle,evidenceType,diseaseSetting,histology,lineOfTherapy,biomarkers,interventionTags,outcomeTags,relevantN
29855695,https://pubmed.ncbi.nlm.nih.gov/29855695,Randomized controlled phase III trial of adjuvant chemoimmunotherapy with activated cytotoxic T cells and dendritic cells from regional lymph nodes of patients with lung cancer.,"Randomized controlled trial of adjuvant chemoimmunotherapy for lung cancer indicated a significant advantage in patients receiving immunotherapy. Herein we report the final results and immunological analysis with a median follow-up of 59.6 months. Patients with post-surgical lung cancer were randomly designated to receive either chemoimmunotherapy (group A, immunotherapy arm) or chemotherapy (group B, control arm). The immunotherapy comprised the adoptive transfer of autologous activated killer T cells and dendritic cells (AKT-DC). The 2- and 5-year overall survival (OS) rates were 96.0 and 69.4% in group A and 64.7 and 45.1% in group B, respectively. Multivariate analysis results revealed that the hazard ratio was 0.439. The 2- and 5-year recurrence-free survival rates were 70.0 and 57.9% in group A and 43.1 and 31.4% in group B, respectively. Subgroup analysis for the OS between treatment groups indicated that younger patients (≤ 55 years: HR 0.098), males (HR 0.474), patients with adenocarcinoma (HR 0.479), patients with stage III cancer (HR 0.399), and those who did not receive preoperative chemotherapy (HR 0.483) had lower HRs than those in the other groups. Immunological analysis of cell surface markers in regional lymph nodes of subjects receiving immunotherapy indicated that the CD8(+)/CD4(+) T-cell ratio was elevated in survivors. Patients with non-small-cell lung cancer benefited from adoptive cellular immunotherapy as an adjuvant to surgery. Patients with stage III cancer, those with adenocarcinoma, and those not receiving preoperative chemotherapy were good candidates. Lastly, cytotoxic T cells were important for a favorable chemoimmunotherapy outcome.",2018,Randomized Control Trial,"Cancer immunology, immunotherapy : CII",undefined,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""immunotherapy"", ""adjuvant"", ""therapy""]","[""OS""]",undefined
41187466,https://pubmed.ncbi.nlm.nih.gov/41187466,The influence of body mass index on Tumor Treating Fields therapy in patients with metastatic non-small cell lung cancer: A post-hoc and simulation analysis from the phase III LUNAR study.,"INTRODUCTION: In the phase III LUNAR study, overall survival (OS) with PD-(L)1 inhibitor or docetaxel was improved by adding Tumor Treating Fields (TTFields) therapy in patients with metastatic non-small cell lung cancer progressing on/after platinum-based therapy. This post-hoc analysis evaluated the effects of body mass index (BMI) on TTFields delivery. METHODS: OS was assessed in LUNAR patients with BMI < 25 kg/m(2) versus ≥ 25 kg/m(2). TTFields intensity was evaluated via simulations using three array layouts in computerized phantom models with BMIs of 22, 26, and 30 kg/m(2). RESULTS: In the BMI < 25 kg/m(2) subgroup (n = 140), median OS was 11.6 versus 8.2 months (hazard ratio [HR] 0.70 [95 % CI, 0.47─1.04]; p = 0.08) in patients treated with TTFields + PD-(L)1 inhibitor/docetaxel versus PD-(L)1 inhibitor/docetaxel, respectively. In the BMI ≥ 25 kg/m(2) subgroup (n = 119), median OS was 13.9 versus 10.1 months, respectively (HR 0.74 [95 % CI, 0.49─1.13]; p = 0.27). No significant interaction effect between BMI subgroups and treatment arm was identified for OS (p = 0.36). Device-related skin AEs occurred in 68 % and 64 % of BMI < 25 kg/m(2) and ≥ 25 kg/m(2) patients, respectively. Therapeutic field intensities (>1V/cm) were achieved in all lung regions for all simulation models using appropriately sized arrays and layouts. CONCLUSIONS: In this post-hoc analysis, we found no difference in OS benefit of TTFields therapy between patients with BMI < 25 kg/m(2) versus ≥ 25 kg/m(2). Simulation data demonstrated the feasibility of delivering TTFields at therapeutic intensities to the lungs regardless of BMI.",2025,Randomized Control Trial,"Lung cancer (Amsterdam, Netherlands)",phase2_rct,metastatic,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""docetaxel"", ""therapy""]","[""OS""]",undefined
33185028,https://pubmed.ncbi.nlm.nih.gov/33185028,Brigatinib Dose Rationale in Anaplastic Lymphoma Kinase-Positive Non-Small Cell Lung Cancer: Exposure-Response Analyses of Pivotal ALTA Study.,"Brigatinib is a kinase inhibitor indicated for patients with advanced anaplastic lymphoma kinase-positive non-small cell lung cancer who progressed on or are intolerant to crizotinib. Approval was based on results from a randomized, dose-ranging phase II study (ALK in Lung Cancer Trial of AP26113 (ALTA)). Despite an apparent dose-response relationship for efficacy in ALTA, an exposure-response relationship was not discernable using static models driven by time-averaged exposure. However, exposure-response modeling using daily time-varying area under the concentration curve as the predictor in time-to-event models predicted that increasing the dose of brigatinib (range, 30 mg once daily (q.d.) to 240 mg q.d.) would result in clinically meaningful improvements in progression-free survival (PFS), intracranial PFS, and overall survival. Grade ≥ 2 rash and amylase elevation were predicted to significantly increase with brigatinib exposure. These results provided support for a favorable benefit-risk profile with the approved dosing regimen (180 mg q.d. with 7-day lead-in at 90 mg) versus 90 mg q.d.",2020,Randomized Control Trial,CPT: pharmacometrics & systems pharmacology,phase2_rct,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""PFS""]",undefined
27207886,https://pubmed.ncbi.nlm.nih.gov/27207886,Randomized feasibility study of S-1 for adjuvant chemotherapy in completely resected Stage IA non-small-cell lung cancer: results of the Setouchi Lung Cancer Group Study 0701.,"OBJECTIVE: The aim of this multicenter study was to determine the appropriate administration schedule for S-1, an oral fluoropyrimidine, for adjuvant chemotherapy in patients with completely resected pathological-Stage IA (tumor diameter, 2-3 cm) non-small-cell lung cancer. METHODS: Patients were randomly assigned to receive adjuvant chemotherapy consisting of either the 4-week oral administration of S-1 (80-120 mg/body/day) followed by a 2-week rest (Group A), or the 2-week oral administration of S-1 (80-120 mg/body/day) followed by a 1-week rest (Group B). The duration of adjuvant chemotherapy was 1 year in both arms. The primary endpoint was compliance, namely drug discontinuation-free survival, which was calculated using the Kaplan-Meier method with log-rank test. RESULTS: Eighty patients were enrolled in this study, and 76 patients actually received S-1 treatment. The drug discontinuation-free survival rates at 1 year were 49.1% in Group A and 52.7% in Group B (P = 0.373). The means of the relative dose intensities were 55.3% in Group A and 64.6% in Group B (P = 0.237). There were no treatment-related deaths. Patients with grade 3/4 toxicities were significantly more frequent in Group A (40.5%) than in Group B (15.4%, P = 0.021). The 2-year relapse-free survival rates were 97.5% in Group A and 92.5% in Group B, and the 2-year overall survival rates were 100% in both groups. CONCLUSIONS: The feasibility showed no significant difference between the two groups among patients with completely resected Stage IA (tumor diameter, 2-3 cm) non-small-cell lung cancer.",2016,Randomized Control Trial,Japanese journal of clinical oncology,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""adjuvant"", ""therapy""]","[""unspecified""]",76
30937431,https://pubmed.ncbi.nlm.nih.gov/30937431,Prolonged lung cancer screening reduced 10-year mortality in the MILD trial: new confirmation of lung cancer screening efficacy.,"BACKGROUND: The National Lung Screening Trial showed that lung cancer (LC) screening by three annual rounds of low-dose computed tomography (LDCT) reduces LC mortality. We evaluated the benefit of prolonged LDCT screening beyond 5 years, and its impact on overall and LC specific mortality at 10 years. DESIGN: The Multicentric Italian Lung Detection (MILD) trial prospectively randomized 4099 participants, to a screening arm (n = 2376), with further randomization to annual (n = 1190) or biennial (n = 1186) LDCT for a median period of 6 years, or control arm (n = 1723) without intervention. Between 2005 and 2018, 39 293 person-years of follow-up were accumulated. The primary outcomes were 10-year overall and LC specific mortality. Landmark analysis was used to test the long-term effect of LC screening, beyond 5 years by exclusion of LCs and deaths that occurred in the first 5 years. RESULTS: The LDCT arm showed a 39% reduced risk of LC mortality at 10 years [hazard ratio (HR) 0.61; 95% confidence interval (CI) 0.39-0.95], compared with control arm, and a 20% reduction of overall mortality (HR 0.80; 95% CI 0.62-1.03). LDCT benefit improved beyond the 5th year of screening, with a 58% reduced risk of LC mortality (HR 0.42; 95% CI 0.22-0.79), and 32% reduction of overall mortality (HR 0.68; 95% CI 0.49-0.94). CONCLUSIONS: The MILD trial provides additional evidence that prolonged screening beyond 5 years can enhance the benefit of early detection and achieve a greater overall and LC mortality reduction compared with NLST trial. CLINICALTRIALS.GOV IDENTIFIER: NCT02837809.",2019,Randomized Control Trial,Annals of oncology : official journal of the European Society for Medical Oncology,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
34607285,https://pubmed.ncbi.nlm.nih.gov/34607285,First-line nivolumab plus ipilimumab with two cycles of chemotherapy versus chemotherapy alone (four cycles) in advanced non-small-cell lung cancer: CheckMate 9LA 2-year update.,"BACKGROUND: To further characterize survival benefit with first-line nivolumab plus ipilimumab with two cycles of chemotherapy versus chemotherapy alone, we report updated data from the phase III CheckMate 9LA trial with a 2-year minimum follow-up. PATIENTS AND METHODS: Adult patients were treatment naïve, with stage IV/recurrent non-small-cell lung cancer, no known sensitizing EGFR/ALK alterations, and an Eastern Cooperative Oncology Group performance status ≤1. Patients were randomized 1 : 1 to nivolumab 360 mg every 3 weeks plus ipilimumab 1 mg/kg every 6 weeks with two cycles of chemotherapy, or four cycles of chemotherapy. Updated efficacy and safety outcomes are reported, along with progression-free survival (PFS) after next line of treatment (PFS2), treatment-related adverse events (TRAEs) by treatment cycle, and efficacy outcomes in patients who discontinued all treatment components in the experimental arm due to TRAEs. RESULTS: With a median follow-up of 30.7 months, nivolumab plus ipilimumab with chemotherapy continued to prolong overall survival (OS) versus chemotherapy. Median OS was 15.8 versus 11.0 months [hazard ratio 0.72 (95% confidence interval 0.61-0.86)]; 2-year OS rate was 38% versus 26%. Two-year PFS rate was 20% versus 8%. ORR was 38% versus 25%, respectively; 34% versus 12% of all responses were ongoing at 2 years. Median PFS2 was 13.9 versus 8.7 months. Improved efficacy outcomes in the experimental versus control arm were observed across most subgroups, including by programmed death-ligand 1 and histology. No new safety signals were observed; onset of grade 3/4 TRAEs was mostly observed during the first two treatment cycles in the experimental arm. In patients who discontinued all components of nivolumab plus ipilimumab with chemotherapy treatment due to TRAEs (n = 61) median OS was 27.5 months; 56% of responders had an ongoing response ≥1 year after discontinuation. CONCLUSIONS: With a 2-year minimum follow-up, nivolumab plus ipilimumab with two cycles of chemotherapy provided durable efficacy benefits over chemotherapy with a manageable safety profile and remains an efficacious first-line treatment of advanced non-small-cell lung cancer.",2021,Randomized Control Trial,ESMO open,phase2_rct,unspecified,unspecified,first_line,"EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""nivolumab"", ""therapy""]","[""ORR"", ""OS"", ""PFS""]",undefined
39137343,https://pubmed.ncbi.nlm.nih.gov/39137343,Prognostic value of KRAS G12C in advanced non-small cell lung cancer with high PD-L1 expression treated with upfront immunotherapy: a systematic review and meta-analysis.,"AIM: This study aims to evaluate the prognostic role of the KRAS G12C mutation in patients with advanced non-small cell lung cancer and PD-L1 expression ≥50% who are treated with immune checkpoint inhibitor monotherapy. METHODS: We conducted a systematic review of clinical studies fulfilling the following criteria: (1) enrolling patients with advanced/metastatic non-small cell lung cancer with high PD-L1 tumour expression receiving first-line therapy with anti-PD-(L)1 immune checkpoint inhibitors; (2) comparing the outcomes of patients with the KRAS G12C mutation to those without this mutation, and (3) reporting overall survival and progression-free survival (PFS). The electronic databases Medline, EMBASE, Cochrane and Google Scholar, along with reference lists, were systematically searched. RESULTS: We identified four publications that fulfilled the inclusion criteria, comprising a total of 469 patients. Of these, two studies reported hazard ratios (HR) for PFS, resulting in a final pooled patient sample of 163 for the meta-analysis. In patients with non-small cell lung cancer who received anti-PD-(L)1 monotherapy, the presence of a KRAS G12C mutation was associated with improved PFS compared to patients with KRAS wild-type tumours, with a pooled hazard ratio of 0.39 and a 95% Confidence Interval (CI) of 0.25-0.63. Among all patients with KRAS mutations, those harbouring a KRAS G12C mutation had improved PFS compared to patients with any other KRAS mutation (pooled HR 0.33, 95% CI 0.19-0.57). CONCLUSIONS: Patients with non-small cell lung cancer who have the KRAS G12C mutation and high PD-L1 expression demonstrate favourable PFS with first-line PD-(L)1 immune checkpoint inhibitor monotherapy compared to patients with KRASwt or other KRAS mutations and high PD-L1 expression.",2024,Systematic Review,Swiss medical weekly,systematic_review,metastatic,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""therapy""]","[""PFS""]",469
41591537,https://pubmed.ncbi.nlm.nih.gov/41591537,Efficacy and safety of anti-LAG-3 IBI110 in combination with sintilimab and chemotherapy for advanced squamous non-small cell lung cancer: a randomized phase II study.,"OBJECTIVE: To evaluate the efficacy and safety of the anti-lymphocyte activation gene-3 (LAG-3) antibody IBI110 in combination with sintilimab and chemotherapy in patients with advanced squamous non-small cell lung cancer (sqNSCLC). METHODS: In this multicenter, randomized, open-label, phase II study, 153 patients with previously untreated advanced sqNSCLC were randomly assigned at a 1:1:1 ratio to one of three groups: IBI110 200 mg plus sintilimab (200 mg) and chemotherapy (n = 51), IBI110 600 mg plus sintilimab and chemotherapy (n = 51), or sintilimab plus chemotherapy (standard-of-care, SOC, n = 51). The primary endpoints included the objective response rate (ORR), progression-free survival (PFS) and safety. LAG-3 expression in tumor tissue was detected by immunohistochemistry (IHC) to explore its correlation with treatment efficacy. RESULTS: While no statistically significant differences in ORR, PFS, or overall survival (OS) were observed across the three arms in the overall population, promising efficacy signals emerged in the LAG-3 expression ≥ 2% subgroup. In this subset, compared with the SOC regimen, the IBI110 200 mg regimen significantly improved the duration of response (DOR: 13.73 vs. 6.51 months, P = 0.037) and PFS (P = 0.0485). The safety results indicated that the IBI110 200 mg combination was manageable, with a higher incidence of grade ≥ 3 treatment-related adverse events (56.86% vs. 29.41%) primarily consisting of controllable hematological toxicities. CONCLUSION: The high-LAG-3 subgroup demonstrated enhanced efficacy following the addition of IBI110 to sintilimab and chemotherapy, despite the absence of improvement in the overall population with advanced sqNSCLC, supporting further investigations in biomarker-defined patients. TRIAL REGISTRATION: The current study has been registered with ClinicalTrial.gov (Identifier: NCT04085185).",2026,Randomized Control Trial,"Cancer immunology, immunotherapy : CII",phase2_rct,unspecified,squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""ORR"", ""OS"", ""PFS"", ""DoR""]",153
30420618,https://pubmed.ncbi.nlm.nih.gov/30420618,Assessment of proportional hazard assumption in aggregate data: a systematic review on statistical methodology in clinical trials using time-to-event endpoint.,"BACKGROUND: The evaluation of the proportional hazards (PH) assumption in survival analysis is an important issue when Hazard Ratio (HR) is chosen as summary measure. The aim is to assess the appropriateness of statistical methods based on the PH assumption in oncological trials. METHODS: We selected 58 randomised controlled trials comparing at least two pharmacological treatments with a time-to-event as primary endpoint in advanced non-small-cell lung cancer. Data from Kaplan-Meier curves were used to calculate the relative hazard at each time point and the Restricted Mean Survival Time (RMST). The PH assumption was assessed with a fixed-effect meta-regression. RESULTS: In 19% of the trials, there was evidence of non-PH. Comparison of treatments with different mechanisms of action was associated (P = 0.006) with violation of the PH assumption. In all the superiority trials where non-PH was detected, the conclusions using the RMST corresponded to that based on the Cox model, although the magnitude of the effect given by the HR was systematically greater than the one from the RMST ratio. CONCLUSION: As drugs with new mechanisms of action are being increasingly employed, particular attention should be paid on the statistical methods used to compare different types of agents.",2018,Systematic Review,British journal of cancer,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
33516149,https://pubmed.ncbi.nlm.nih.gov/33516149,Genomic profiling in non-small-cell lung cancer in young patients. A systematic review.,"Lung cancer in young patients is an uncommon and understudied entity that harbors distinctive epidemiological, clinic-demographic, and genomic features. We carried out a systematic review of genomic profiling in young patients with lung cancer from 2010 to 2020 in the main electronic databases and selected 23 manuscripts. Lung cancer in young patients occurs more frequently in women with adenocarcinoma histology and at more advanced stages. Some studies report higher oncogenic genomic alteration in this population, with higher anaplastic lymphoma kinase rearrangements, a distinct profile of epidermal growth factor receptor mutations, and other novel genomic alterations. Although still uncommon, the implementation of next-generation sequencing (NGS) has shed some light on germline genomic alterations associated with lung cancer in young patients. Although outcomes when compared with the older population are conflicting, the overall prognosis is still poor in this subset of patients and efforts to find targetable genomic alterations should be made to improve survival.",2021,Systematic Review,ESMO open,systematic_review,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
26956875,https://pubmed.ncbi.nlm.nih.gov/26956875,A multicenter randomized controlled open-label trial to assess the efficacy of compound kushen injection in combination with single-agent chemotherapy in treatment of elderly patients with advanced non-small cell lung cancer: study protocol for a randomized controlled trial.,"BACKGROUND: With the aging of the global population, an increasing number of elderly are diagnosed with advanced non-small cell lung cancer. Although systematic chemotherapy has been one of the primary treatments for advanced non-small cell lung cancer worldwide, the elderly cannot always tolerate standard platinum-based doublet chemotherapy, thus resulting in treatment failure. To reduce toxicity, single-agent chemotherapy is often used to treat the elderly with non-small cell lung cancer; however, this may increase the risk of treatment failure due to an inadequate dose. It has been shown that compound kushen injection in combination with chemotherapy can enhance the efficacy and reduce the toxicity. The aim of this trial is to assess the clinical effectiveness and safety of compound kushen injection in combination with single-agent chemotherapy versus platinum-based doublet chemotherapy in the treatment of elderly patients with advanced non-small cell lung cancer. METHODS: This multicenter study will be an open-label, randomized controlled trial. Three hundred seventy elderly patients with advanced non-small cell lung cancer will be randomly divided into experimental (n = 185) and control groups (n = 185) to receive compound kushen injection in combination with single-agent chemotherapy or standard platinum-based doublet chemotherapy for two cycles. After two cycles, the disease control rate, objective response rate, clinical symptoms, quality of life, Karnofsky Performance Status, and side effects will be assessed. Follow-up evaluations will be performed every 8 weeks to evaluate the progression-free and overall survival. DISCUSSION: Before the trial was designed, compound kushen injection was shown to be effective for lung cancer through basic experiments and clinical trials. This study will determine whether or not the efficacy of compound kushen injection in combination with single-agent chemotherapy is comparable to that of platinum-based doublet chemotherapy, and whether or not the toxicity of compound kushen injection in combination with single-agent chemotherapy is lower than that of platinum-based doublet chemotherapy. TRIAL REGISTRATION: ChiCTR-IPR-14005484 (16 November 2014).",2016,Randomized Control Trial,Trials,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""unspecified""]",undefined
37348348,https://pubmed.ncbi.nlm.nih.gov/37348348,Randomized phase II adjuvant trial to compare two treatment durations of icotinib (2 years versus 1 year) for stage II-IIIA EGFR-positive lung adenocarcinoma patients (ICOMPARE study).,"BACKGROUND: Despite the prolonged median disease-free survival (DFS) by adjuvant targeted therapy in non-small-cell lung cancer patients with epidermal growth factor receptor (EGFR) mutations, the relationship between the treatment duration and the survival benefits in patients remains unknown. PATIENTS AND METHODS: In this multicenter, randomized, open-label, phase II trial, eligible patients aged 18-75 years with EGFR-mutant, stage II-IIIA lung adenocarcinoma and who had not received adjuvant chemotherapy after complete tumor resection were enrolled from eight centers in China. Patients were randomly assigned (1 : 1) to receive either 1-year or 2-year icotinib (125 mg thrice daily). The primary endpoint was DFS assessed by investigator. The secondary endpoints were overall survival (OS) and safety. This study was registered at ClinicalTrials.gov (NCT01929200). RESULTS: Between September 2013 and October 2018, 109 patients were enrolled (1-year group, n = 55; 2-year group, n = 54). Median DFS was 48.9 months [95% confidence interval (CI) 33.1-70.1 months] in the 2-year group and 32.9 months (95% CI 26.6-44.8 months) in the 1-year group [hazard ratio (HR) 0.51; 95% CI 0.28-0.94; P = 0.0290]. Median OS for patients was 75.8 months [95% CI 64.4 months-not evaluable (NE)] in the 2-year group and NE (95% CI 66.3 months-NE) in the 1-year group (HR 0.34; 95% CI 0.13-0.95; P = 0.0317). Treatment-related adverse events (TRAEs) were observed in 41 of 55 (75%) patients in the 1-year group and in 36 of 54 (67%) patients in the 2-year group. Grade 3-4 TRAEs occurred in 4 of 55 (7%) patients in the 1-year group and in 3 of 54 (6%) patients in the 2-year group. No treatment-related deaths or interstitial lung disease was reported. CONCLUSIONS: Two-year adjuvant icotinib was shown to significantly improve DFS and provide an OS benefit in EGFR-mutant, stage II-IIIA lung adenocarcinoma patients compared with 1-year treatment in this exploratory phase II study.",2023,Randomized Control Trial,ESMO open,phase2_rct,unspecified,non_squamous,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""adjuvant"", ""therapy""]","[""OS"", ""DFS""]",109
33737340,https://pubmed.ncbi.nlm.nih.gov/33737340,Fast progression in non-small cell lung cancer: results from the randomized phase III OAK study evaluating second-line atezolizumab versus docetaxel.,"BACKGROUND: Treatment-induced accelerated tumor growth is a progression pattern reported with immune checkpoint inhibitors that has never been evaluated in randomized phase III studies because it requires two pretreatment scans. This study aimed to develop clinically relevant and applicable criteria for fast progression (FP), incorporating tumor growth kinetics and early death from disease progression to analyze data from the randomized phase III OAK study. METHODS: The OAK study evaluated the efficacy and safety of atezolizumab versus docetaxel as second-line or third-line treatment for stage IIIb/IV non-small cell lung cancer. FP rates and associated baseline factors were analyzed. FP was defined as either a ≥50% increase in the sum of largest diameters (SLDs) within 6 weeks of treatment initiation or death due to cancer progression within 12 weeks (absent post-baseline scan). RESULTS: Forty-two of 421 patients (10%) receiving atezolizumab and 37 of 402 (9%) receiving docetaxel had FP. Twenty patients with FP (48%) receiving atezolizumab versus 12 (30%) receiving docetaxel had a ≥50% SLD increase within 6 weeks. FP was significantly associated with an ECOG (Eastern Cooperative Oncology Group) performance status of 1 (vs 0), ≥3 metastatic sites at baseline, and failure of preceding first-line treatment within 6 months, but not with epidermal growth factor receptor mutation, programmed cell death 1 ligand 1 or tumor mutational burden. Overall survival in patients with FP and a ≥50% SLD increase at week 6 was similar with atezolizumab and docetaxel (unstratified HR 0.89 (95% CI 0.41 to 1.92)). CONCLUSIONS: FP rates were similar with atezolizumab and docetaxel in the OAK study, suggesting that FP may not be unique to checkpoint inhibitors, although the underlying mechanisms may differ from those of chemotherapy. Applying the FP criteria to other phase III checkpoint inhibitor trials may further elucidate the risk factors for FP. TRIAL REGISTRATION NUMBER: NCT02008227.",2021,Randomized Control Trial,Journal for immunotherapy of cancer,phase2_rct,metastatic,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""docetaxel"", ""therapy""]","[""unspecified""]",421
37211514,https://pubmed.ncbi.nlm.nih.gov/37211514,Predictors of three-month mortality and severe chemotherapy-related adverse events in patients aged 70 years and older with metastatic non-small-cell lung cancer: A secondary analysis of ESOGIA-GFPC-GECP 08-02 study.,"INTRODUCTION: Predictors for mortality and toxicity in older patients with cancer are mainly studied in cohorts with various cancers at different stages. This study aims to identify predictive geriatric factors (PGFs) for early death and severe chemotherapy related adverse events (CRAEs) in patients aged ≥70 years with metastatic non-small-cell lung cancer (mNSCLC). MATERIAL AND METHODS: This is a secondary analysis of the multicenter, randomized, phase 3 ESOGIA trial that compared, for patients ≥70 years with mNSCLC, a treatment algorithm based on performance status and age to another algorithm based on geriatric assessment. To identify PGFs of three-month mortality and grade 3, 4, or 5 CRAEs, multivariate Cox models and logistic models, adjusted for treatment group and center, and stratified by randomization arm, were constructed. RESULTS: Among 494 included patients, 145 (29.4%) had died at three months and 344 (69.6%) had severe chemotherapy toxicity. For three-month mortality, multivariate analyses retained mobility (Test Get up and Go), instrumental activity of daily living (IADL) dependence and weight loss as PGFs. The combined effect of IADL ≤2/4 and weight loss ≥3 kg was strongly associated with three-month mortality (adjusted hazard ratio: 5.71 [95% confidence interval [CI]: 2.64-12.32]). For chemotherapy toxicity, Charlson Comorbidity Index ≥2 was independently associated with grade3, 4, or 5 CRAEs (adjusted odds ratio [95% CI]: 1.94 [1.06-3.56]). DISCUSSION: Mobility, IADL dependence, and weight loss were predictive of three-month mortality in a population aged ≥70 years treated for mNSCLC, while comorbidities were independently associated with severe chemotherapy toxicity.",2024,Randomized Control Trial,Journal of geriatric oncology,phase3_rct,metastatic,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""unspecified""]",494
32130355,https://pubmed.ncbi.nlm.nih.gov/32130355,Pretreatment plasma fibrinogen level as a prognostic biomarker for patients with lung cancer.,"Many researchers have shown that pretreatment plasma fibrinogen levels are closely correlated with the prognosis of patients with lung cancer (LC). In this study, we thus performed a meta-analysis to systematically assess the prognostic value of pretreatment plasma fibrinogen levels in LC patients. A computerized systematic search in PubMed, EMBASE, Web of Science and China National Knowledge Infrastructure (CNKI) was performed up to March 15, 2018. Studies with available data on the prognostic value of plasma fibrinogen in LC patients were eligible for inclusion. The pooled hazard ratios (HRs) and odd ratios (ORs) with 95% confidence intervals (CIs) were used to evaluate the correlation between pretreatment plasma fibrinogen levels and prognosis as well as clinicopathological characteristics. A total of 17 studies with 6,460 LC patients were included in this meta-analysis. A higher pretreatment plasma fibrinogen level was significantly associated with worse overall survival (OS) (HR: 1.57; 95% CI: 1.39-1.77; p=0.001), disease-free survival (DFS) (HR: 1.53; 95% CI: 1.33-1.76; p=0.003), and progression-free survival (PFS) (HR: 3.14; 95% CI: 2.15-4.59; p<0.001). Furthermore, our subgroup and sensitivity analyses demonstrated that the pooled HR for OS was robust and reliable. In addition, we also found that a higher fibrinogen level predicted advanced TNM stage (III-IV) (OR=2.18, 95% CI: 1.79-2.66; p<0.001) and a higher incidence of lymph node metastasis (OR=1.74, 95% CI: 1.44-2.10; p=0.02). Our study suggested that higher pretreatment plasma fibrinogen levels predict worse prognoses in LC patients.",2020,Systematic Review,"Clinics (Sao Paulo, Brazil)",systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""OS"", ""DFS"", ""PFS""]",460
