pmid,url,title,abstract,publicationYear,publicationType,journalTitle,evidenceType,diseaseSetting,histology,lineOfTherapy,biomarkers,interventionTags,outcomeTags,relevantN
36307554,https://pubmed.ncbi.nlm.nih.gov/36307554,Can quantitative peritumoral CT radiomics features predict the prognosis of patients with non-small cell lung cancer? A systematic review.,"OBJECTIVES: To provide an overarching evaluation of the value of peritumoral CT radiomics features for predicting the prognosis of non-small cell lung cancer and to assess the quality of the available studies. METHODS: The PubMed, Embase, Web of Science, and Cochrane Library databases were searched for studies predicting the prognosis in patients with non-small cell lung cancer (NSCLC) using CT-based peritumoral radiomics features. Information about the patient, CT-scanner, and radiomics analyses were all extracted for the included studies. Study quality was assessed using the Radiomics Quality Score (RQS) and the Prediction Model Risk of Bias Assessment Tool (PROBAST). RESULTS: Thirteen studies were included with 2942 patients from 2017 to 2022. Only one study was prospective, and the others were all retrospectively designed. Manual segmentation and multicenter studies were performed by 69% and 46% of the included studies, respectively. 3D-Slicer and MATLAB software were most commonly used for the segmentation of lesions and extraction of features. The peritumoral region was most frequently defined as dilated from the tumor boundary of 15 mm, 20 mm, or 30 mm. The median RQS of the studies was 13 (range 4-19), while all of included studies were assessed as having a high risk of bias (ROB) overall. CONCLUSIONS: Peritumoral radiomics features based on CT images showed promise in predicting the prognosis of NSCLC, although well-designed studies and further biological validation are still needed. KEY POINTS: • Peritumoral radiomics features based on CT images are promising and encouraging for predicting the prognosis of non-small cell lung cancer. • The peritumoral region was often dilated from the tumor boundary of 15 mm or 20 mm because these were considered safe margins. • The median Radiomics Quality Score of the included studies was 13 (range 4-19), and all of studies were considered to have a high risk of bias overall.",2023,Systematic Review,European radiology,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",2942
33019389,https://pubmed.ncbi.nlm.nih.gov/33019389,Detection of epidermal growth factor receptor mutations in peripheral blood circulating tumor DNA in patients with advanced non-small cell lung cancer: A PRISMA-compliant meta-analysis and systematic review.,"BACKGROUND: The epidermal growth factor receptor (EGFR) mutation status related to the treatment approach for advanced non-small cell lung cancer (NSCLC) patients. This study aimed to evaluate the diagnostic accuracy of peripheral blood circulating tumor DNA (ctDNA) in EGFR mutated advanced NSCLC patients. METHOD: The related database was systematically searched with keywords until January 19, 2020. Studies contained the histopathological and cytological advanced NSCLC samples were included, and the diagnostic data were recorded for calculating sensitivity and specificity. I statistics were used for detecting heterogeneity across studies, and the meta-regression was performed to seek the source of heterogeneity. RESULT: A total of 32 studies with 4527 advanced NSCLC patients were included in our meta-analysis. Among them, 87% of the patients were diagnosed as stage IV. The pooled sensitivity of peripheral blood ctDNA was 0.70 (95% CI: 0.63-0.75, I = 81.76) and the pooled specificity was 0.98 (95% CI: 0.96-0.99, I = 88.33). The meta-regression showed that the prospective study design and the ARMS detection method were the main source of heterogeneity for sensitivity (P < .05), and the publication country (Asia or non-Asia) was the main source of heterogeneity for specificity (P < .01). CONCLUSION: ctDNA biopsy has high specificity and diagnostic accuracy in detection of EGFR mutation in advanced NSCLC patients. When the ctDNA gene test result is negative, we should fully consider the risk of missed diagnosis, and further tissue biopsy is still needed to undertake.",2020,Systematic Review,Medicine,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
28278517,https://pubmed.ncbi.nlm.nih.gov/28278517,Carcinoembryonic antigen and cytokeratin-19 fragments for assessment of therapy response in non-small cell lung cancer: a systematic review and meta-analysis.,"BACKGROUND: This meta-analysis evaluated whether pretherapy serum levels of carcinoembryonic antigen (CEA) and cytokeratin-19 fragments (CYFRA 21-1) are predictive of response to therapy in non-small cell lung cancer (NSCLC) and whether changes in these markers during vs pretherapy are indicative of response. METHODS: Original peer-reviewed studies enrolling adults with untreated advanced NSCLC were identified using PubMed. Two reviewers independently extracted data from eligible studies and assessed study heterogeneity and the risk of study bias. RESULTS: Fourteen studies were eligible; 11 had objective response as an end point and three evaluated clinical benefit (i.e., response and stable disease). Study bias was relatively low. Both markers showed comparable modest predictive value across studies, with baseline CYFRA 21-1 numerically better in predicting treatment benefit. A good performance in identifying objective response during treatment was seen (AUC 0.724 (95% CI 0.667-0.785) for CYFRA 21-1 and 0.728 (95% CI, 0.599-0.871) for CEA). A decline in CYFRA 21-1 levels during treatment was highly indicative for objective response (sensitivity 79.1% (95% CI 71.5-85.1)). CONCLUSIONS: Comprehensive analysis of study heterogeneity and bias provides a high level of evidence for the clinical utility of CEA and CYFRA 21-1 for the prediction and monitoring of response in NSCLC.",2017,Systematic Review,British journal of cancer,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]",undefined
33059696,https://pubmed.ncbi.nlm.nih.gov/33059696,Elevated preoperative CEA is associated with subclinical nodal involvement and worse survival in stage I non-small cell lung cancer: a systematic review and meta-analysis.,"BACKGROUND: The standard for clinical staging of lung cancer is the use of CT and PET scans, however, these may underestimate the burden of the disease. The use of serum tumor markers might aid in the detection of subclinical advanced disease. The aim of this study is to review the predictive value of tumor markers in patients with clinical stage I NSCLC. METHODS: A comprehensive search was performed using the Medline, EMBASE, Scopus data bases. Abstracts included based on the following inclusion criteria: 1) adult ≥18 years old, 2) clinical stage I NSCLC, 3) Tumor markers (CEA, SCC, CYFRA 21-1), 4) further imaging or procedure, 5) > 5 patients, 6) articles in English language. The primary outcome of interest was utility of tumour markers for predicting nodal involvement and oncologic outcomes in patients with clinical stage I NSCLC. Secondary outcomes included sub-type of lung cancer, procedure performed, and follow-up duration. RESULTS: Two hundred seventy articles were screened, 86 studies received full-text assessment for eligibility. Of those, 12 studies were included. Total of 4666 patients were involved. All studies had used CEA, while less than 50% used CYFRA 21-1 or SCC. The most common tumor sub-type was adenocarcinoma, and the most frequently performed procedure was lobectomy. Meta-analysis revealed that higher CEA level is associated with higher rates of lymph node involvement and higher mortality. CONCLUSION: There is significant correlation between the CEA level and both nodal involvement and survival. Higher serum CEA is associated with advanced stage, and poor prognosis. Measuring preoperative CEA in patient with early stage NSCLC might help to identify patients with more advanced disease which is not detected by CT scans, and potentially identify candidates for invasive mediastinal lymph node staging, helping to select the most effective therapy for patients with potentially subclinical nodal disease. Further prospective studies are needed to standardize the use of CEA as an adjunct for NSCLC staging.",2020,Systematic Review,Journal of cardiothoracic surgery,systematic_review,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]",5
36397323,https://pubmed.ncbi.nlm.nih.gov/36397323,A Bayesian network analysis of immunotherapy and taxane chemotherapy as second- or later-line treatments in non-small cell lung cancer.,"BACKGROUND: Taxane chemotherapy represents the standard of care in the second-line setting for non-small cell lung cancer (NSCLC) patients, but immunotherapy agents pose great challenges. Whether immunotherapy/chemotherapy alone or combination therapy has more benefits remains controversial. In this study, we provided comparisons to integrate the efficacy of immunotherapy and taxane chemotherapy as second- or later-line treatments in advanced NSCLC. METHODS: PubMed, Web of Science, Embase, and Cochrane Central Register of Controlled Trials were systematically searched from inception to September 1, 2020. Randomized controlled trials comparing immunotherapy and taxane chemotherapy were enrolled in the Bayesian network analysis. Overall survival (OS) and progression-free survival (PFS) with hazard ratios (HRs) were investigated. RESULTS: Eight trials in 13 studies with 4398 patients comparing seven treatments were identified. Pembrolizumab 10 mg/kg was associated with the best improved OS, with significant differences versus docetaxel (HR 0.81, 95% credible interval [CrI] 0.74-0.88), avelumab (HR 0.84, 95% CrI 0.75-0.95), and pembrolizumab 200 mg plus docetaxel (HR 0.75, 95% CrI 0.56-1.00). Although pembrolizumab 200 mg plus docetaxel ranked the last in terms of OS, the combination therapy showed the most favorable PFS. Additionally, the anti-programmed death-ligand 1 (PD-L1) agent, avelumab, was associated with the least improvement in PFS. CONCLUSION: As second- or later-line therapeutic strategies, pembrolizumab 10 mg/kg provided the largest OS benefits and pembrolizumab 200 mg plus docetaxel improved PFS to the greatest extent. Considering that immunotherapy has been recommended to the first-line setting of NSCLC, advanced patients who have not received immunotherapy previously might be the suitable population for our findings.",2022,Systematic Review,Medicine,systematic_review,unspecified,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""docetaxel"", ""immunotherapy"", ""therapy""]","[""OS"", ""PFS""]",4398
30555112,https://pubmed.ncbi.nlm.nih.gov/30555112,Update review of skin adverse events during treatment of lung cancer and colorectal carcinoma with epidermal growth receptor factor inhibitors.,"The past decades have witnessed a rapid increase in the use of molecularly targeted therapies. One class of agents includes the epidermal growth factor receptor inhibitors (EGFRIs), which afford patients longer progression-free survival (PFS) times, especially among non-small cell lung cancer (NSCLC) and metastatic colorectal carcinoma (mCRC). Certain adverse effects, particularly skin toxicity, are mainly manifested as rash, xerosis, pruritus, nails changes, hair changes and mucositis. Previous studies reported the adverse events occurred based on the cutaneous inflammation reaction. Treatment recommended glucocorticoids and antibiotics. It is suggested that skin toxicity is an important issue because it usually affects patients' quality of life (QoL) and still causes dose reduction or discontinuation of targeted therapies. For these reasons, more and more oncologists and dermatologists recognize the importance of recognition and management of skin toxicities with the expansion in availability of EGFRIs. In this review, we conducted a systematic review of recent data to examine the types and frequencies of dermatologic toxicities associated with anti-epidermal growth factor receptor (EGFR) therapies in NSCLC and mCRC. In addition, we would like to explore the management and treatment options currently used by clinicians based on the possible mechanism.",2019,Systematic Review,Bioscience trends,systematic_review,metastatic,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""PFS"", ""QoL""]",undefined
29552976,https://pubmed.ncbi.nlm.nih.gov/29552976,Tissue or blood: which is more suitable for detection of EGFR mutations in non-small cell lung cancer?,"BACKGROUND: Many studies have evaluated the accuracy of EGFR mutation status in blood against that in tumor tissues as the reference. We conducted this systematic review and meta-analysis to assess whether blood can be used as a substitute for tumor tissue in detecting EGFR mutations. METHODS: Investigations that provided data on EGFR mutation status in blood were searched in the databases of Medline, Embase, Ovid Technologies and Web of Science. The detect efficiency of EGFR mutations in paired blood and tissues was compared using a random-effects model of meta-analysis. Pooled sensitivity and specificity and diagnostic accuracy were calculated by receiver operating characteristic curve. RESULTS: A total of 19 studies with 2,922 individuals were involved in this meta-analysis. The pooled results showed the positive detection rate of EGFR mutations in lung cancer tissues was remarkably higher than that of paired blood samples (odds ratio [OR] = 1.47, p<0.001). The pooled sensitivity and specificity of blood were 0.65 and 0.91, respectively, and the area under the receiver operating characteristic curve was 0.89. CONCLUSIONS: Although blood had a better specificity for detecting EGFR mutations, the absence of blood positivity should not necessarily be construed as confirmed negativity. Patients with negative results for blood should decidedly undergo further biopsies to ascertain EGFR mutations.",2018,Systematic Review,The International journal of biological markers,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
35482076,https://pubmed.ncbi.nlm.nih.gov/35482076,Effect and outcomes analysis of anlotinib in non-small cell lung cancer patients with liver metastasis: results from the ALTER 0303 phase 3 randomized clinical trial.,"PURPOSE: Liver metastasis (LM) is common in non-small cell lung cancer (NSCLC), and always predicted worse outcomes with no effective therapy. We aimed to evaluate the effects and prognosis in LM patients treated with anlotinib. METHODS: The present study is a post hoc analysis based on a multicenter, double-blind, phase 3 randomized clinical trial which designed to evaluate the efficacy and safety of anlotinib in patients with advanced NSCLC. A total of 437 patients were enrolled in present study, and 78 patients with LM. RESULTS: Patients with LM showed a worse outcome compared to those without LM (PFS median, 2.6 vs 4.2 months), and OS (median, 5.6 vs 9.4 months, both P < 0.0001). The anlotinib was associated with longer PFS (median, 3.0 months) compared with placebo (median, 0.9 months), with a hazard ratio (HR) of 0.23 (95%CI, 0.12-0.42; P < 0.0001). Furthermore, OS was marginally significantly better in anlotinib group (median 6.6 months), compared with placebo (median 4.0 months), HR 0.61 (95%CI, 0.36-1.02; P = 0.055). Multivariate analysis confirmed normal peripheral blood LDH/TBiL level predicted better PFS and OS, lower ECOG score acted as independently prognostic factor for superior OS. Anlotinib was more associated with hand-foot syndrome (7.7% vs 0) and serum TSH level rise (7.7% vs 3.8%) and well tolerated, all AEs were no more than grade 3. CONCLUSION: Patients with LM had a dismal prognosis, anlotinib could lead to a better PFS in pretreated NSCLC patients, which suggested anlotinib is a potential third-line or further therapy in these patients.",2023,Randomized Control Trial,Journal of cancer research and clinical oncology,phase3_rct,unspecified,unspecified,later_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""OS"", ""PFS""]",437
28437679,https://pubmed.ncbi.nlm.nih.gov/28437679,Nodal recurrence after stereotactic body radiotherapy for early stage non-small cell lung cancer: Incidence and proposed risk factors.,"Stereotactic body radiotherapy (SBRT) is an alternative to surgery for patients with early stage non-small cell lung cancer (NSCLC) who are inoperable due to comorbid disease or who refuse surgery. SBRT results in an excellent local control rate of more than 90%, which is comparable to surgery, while short and long-term overall toxicity is low. Surgically treated patients are often more extensively staged pre-operatively, e.g. with endobronchial ultrasound and/or mediastinoscopy, and typically undergo intra-operative lymph node dissection or sampling. Occult nodal metastases (ONM), detected by lymph node dissection, have been shown to increase the incidence of regional recurrence (RR) after surgery, which is associated with poor outcome. In patients undergoing SBRT, however, definite pathological nodal staging is lacking and so other ways to identify patients at high risk for ONM and RR are desirable. The aim of this systematic review is to summarize the incidence of, and risk factors for, RR after SBRT and compare these to those after surgery. The available evidence shows the incidence of RR after SBRT or surgery to be comparable, despite more elaborate pre- and intra-operative lymph node evaluation in surgical patients. However, the fact that this finding is based on mostly retrospective studies in which the majority of patients treated with SBRT were inoperable, needs to be taken into consideration. For now, there is no evidence that inoperable clinical stage I patients with no indication of pathological lymph nodes on PET/CT will benefit from more invasive lymph node staging prior to SBRT.",2017,Systematic Review,Cancer treatment reviews,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]",undefined
30723114,https://pubmed.ncbi.nlm.nih.gov/30723114,Whole Genome-Derived Tiled Peptide Arrays Detect Prediagnostic Autoantibody Signatures in Non-Small-Cell Lung Cancer.,"The majority of non-small-cell lung cancer (NSCLC) cases are diagnosed at advanced stages, primarily because earlier stages of the disease are either asymptomatic or may be attributed to other causes such as infection or long-term effects from smoking. Therefore, early detection of NSCLC would likely increase response and survival rates due to timely intervention. Here, we utilize a novel approach based on whole genome-derived tiled peptide arrays to identify epitopes associated with autoantibody reactivity in NSCLC as a potential means for early detection. Arrays consisted of 2,781,902 tiled peptides representing 20,193 proteins encoded in the human genome. Analysis of 86 prediagnostic samples and 86 matched normal controls from a high-risk cohort revealed 48 proteins with three or more reactive epitopes in NSCLC samples relative to controls. Independent mass spectrometry analysis identified 40 of the 48 proteins in prediagnostic sera from NSCLC samples, of which, 21 occurred in the immunoglobulin-bound fraction. In addition, 63 and 34 proteins encompassed three or more epitopes that were distinct for squamous cell lung cancer and lung adenocarcinoma, respectively. Collectively, these data show that tiled peptide arrays provide a means to delineate epitopes encoded across the genome that trigger an autoantibody response associated with tumor development. SIGNIFICANCE: This study provides a modality for early diagnosis of NSCLC for precision oncology that can be applied to other cancer types.",2019,Randomized Control Trial,Cancer research,undefined,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
28107192,https://pubmed.ncbi.nlm.nih.gov/28107192,Incidence and risk of infections associated with EGFR-TKIs in advanced non-small-cell lung cancer: a systematic review and meta-analysis of randomized controlled trials.,"Currently, the overall incidence and risk of infections with epidermal growth factor receptor (EGFR)-tyrosine kinase inhibitors (TKIs) in non-small-cell lung cancer (NSCLC) patients remained undetermined. We searched Pubmed for related articles published from 1 January 1990 to 31 November 2015. Eligible studies included prospective randomized controlled trials (RCTs) evaluating therapy with or without EGFR-TKIs in patients with NSCLC. Data on infections were extracted. Pooled incidence, Peto odds ratio (Peto OR), and 95% confidence intervals (CIs) were calculated. A total of 17,420 patients from 25 RCTs were included. The use of EGFR-TKIs significantly increased the risk of developing all-grade infections (Peto OR 1.48, 95%CI: 1.12-1.96, p = 0.006) in NSCLC patients, but not for severe (Peto OR 1.26, 95%CI: 0.96-1.67, p = 0.098) and fatal infections (Peto OR 0.81, 95%CI: 0.43-1.53, p = 0.52). Meta-regression indicated the risk of infections tended to increase with the treatment duration of EGFR-TKIs. No publication of bias was detected. In conclusion, the use of EGFR-TKIs significantly increased the risk of developing all-grade infectious events in NSCLC patients, but not for severe and fatal infections. Clinicians should be aware of the risks of infections with the administration of these drugs in these patients.",2017,Systematic Review,Oncotarget,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki"", ""therapy""]","[""unspecified""]",420
34036692,https://pubmed.ncbi.nlm.nih.gov/34036692,Pembrolizumab plus pemetrexed-platinum for metastatic nonsquamous non-small-cell lung cancer: KEYNOTE-189 Japan Study.,"Pembrolizumab plus pemetrexed-platinum significantly improved overall survival (OS) and progression-free survival (PFS) with manageable safety compared with placebo plus pemetrexed-platinum in patients with previously untreated metastatic nonsquamous non-small-cell lung cancer (NSCLC) without EGFR/ALK alterations in the global, randomized, double-blind, phase 3 KEYNOTE-189 study. We present results of Japanese patients enrolled in the KEYNOTE-189 global and Japan extension studies. Patients were randomized 2:1 to intravenous pembrolizumab 200 mg or placebo every 3 weeks (Q3W) for up to 35 cycles. All patients received pemetrexed 500 mg/m(2) plus the investigator's choice of cisplatin or carboplatin Q3W for four cycles, followed by maintenance pemetrexed 500 mg/m(2) Q3W (all intravenous). Co-primary endpoints were OS and PFS. Forty Japanese patients enrolled (pembrolizumab, n = 25; placebo, n = 15). At data cutoff (20 May 2019; median time from randomization to data cutoff, 18.5 [range, 14.7-38.2] months), the median OS was not reached in the pembrolizumab plus pemetrexed-platinum arm; the median OS was 25.9 (95% confidence interval [CI], 11.9-29.0) months in the placebo plus pemetrexed-platinum arm (hazard ratio [HR] .29; 95% CI, .07-1.15). The median (95% CI) PFS was 16.5 (8.8-21.1) compared with 7.1 (4.7-21.4) months (HR, .62; 95% CI, .27-1.42), respectively. There were no grade 5 adverse events (AE). Grade 3/4 AE occurred in 72% vs 60% of patients in the pembrolizumab vs placebo arms; 40% vs 20% had immune-mediated AE, and 4% vs 0% had infusion reactions. Efficacy and safety outcomes were similar to those from the global study and support first-line therapy with pembrolizumab plus pemetrexed-platinum in Japanese patients with nonsquamous NSCLC without EGFR/ALK alterations.",2021,Randomized Control Trial,Cancer science,phase3_rct,metastatic,squamous,first_line,"EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""OS"", ""PFS"", ""AE""]",undefined
36013536,https://pubmed.ncbi.nlm.nih.gov/36013536,Neutrophil-to-Lymphocyte Ratio and Platelet-to-Lymphocyte Ratio as Prognostic Markers for Advanced Non-Small-Cell Lung Cancer Treated with Immunotherapy: A Systematic Review and Meta-Analysis.,"Background and Objectives: Advanced non-small-cell lung cancer (NSCLC) has led to a high number of mortalities. Immunotherapy, as a first-line treatment in advanced NSCLC, currently has no clarity regarding its prognostic markers to assess the treatment outcome. This systematic review aimed to evaluate neutrophil-to-lymphocyte ratio (NLR) and platelet-to-lymphocyte ratio (PLR) as prognostic markers in advanced NSCLC patients treated with immunotherapy. Materials and Methods: This systematic review was conducted using the PRISMA guidelines, starting from screening for relevant studies from several databases. Each included cohort study was further assessed by using the Newcastle−Ottawa Quality Assessment Scale, and the available data were extracted for qualitative and quantitative synthesis in pooled and subgroup analysis. Results: A total of 1719 patients were included in this meta-analysis. Hazard ratio (HR) outcomes for progression-free survival (PFS) and overall survival (OS) for NLR and PLR showed significant results, supporting NLR and PLR as prognostic markers (NLR: HR PFS 2.21 [95% CI: 1.50−3.24; p < 0.0001] and HR OS 2.68 [95% CI: 2.24−3.6; p < 0.0001]; PLR: HR PFS 1.57 [95% CI: 1.33−1.84; p < 0.00001] and HR OS 2.14 [95% CI: 1.72−2.67; p < 0.00001]). Subgroup analysis with a cut-off value of 5 for NLR and 200 for PLR also demonstrated notable outcomes. Higher NLR and PLR levels are associated with poor prognostic. Conclusions: There is considerable evidence regarding both markers as prognostic markers in NSCLC patients treated with immunotherapy. However, further studies with more homogeneous baseline characteristics are required to confirm these findings.",2022,Systematic Review,"Medicina (Kaunas, Lithuania)",systematic_review,unspecified,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""therapy""]","[""OS"", ""PFS""]",1719
27150062,https://pubmed.ncbi.nlm.nih.gov/27150062,Association of SOX2 and Nestin DNA amplification and protein expression with clinical features and overall survival in non-small cell lung cancer: A systematic review and meta-analysis.,"Up to now, the prognosis of non-small cell lung cancer (NSCLC) is poor. With progress of cancer biology, a number of genes have been investigated for predicting prognosis of NSCLC, such as cancer stem cell markers SRY (sex determining region Y)-box 2 (SOX2) and Nestin. Recently, a series of studies have been performed to examine the associations of SOX2 and Nestin with clinical parameters and prognosis in NSCLC, however, the results were not consistent. In the present study, we conducted a systematic review and meta-analysis to summarize the associations. Four English databases (PubMed, ISI web of science, Embase, and Ovid) were used to search the relevant studies with the last date of November 10, 2015. The pooling analyses were stratified by DNA amplification and protein expression. The pooling ORs or HRs were used to assess the strength of the associations. Finally, we included 19 articles for SOX2 and six articles for Nestin according to the inclusion and exclusion criteria. The pooling analyses revealed that there were significant associations between SOX2 DNA amplification and clinical features of NSCLC, gender, smoking status, squamous cell cancer (SCC) histology, and differentiations. And significant associations were also identified between SOX2 protein expression and clinical parameters, smoking status and SCC histology. For Nestin, its protein expression was correlated with lymph node metastasis and stage. Simultaneously, we found that high/positive SOX2 alterations, either DNA amplification or protein expression, were favorable for overall survival (OS) in NSCLC. On the contrary, high/positive Nestin protein expression was poor for OS.",2016,Systematic Review,Oncotarget,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""OS""]",undefined
27338643,https://pubmed.ncbi.nlm.nih.gov/27338643,ALK immunohistochemistry for ALK gene rearrangement screening in non-small cell lung cancer: a systematic review and meta-analysis.,"INTRODUCTION: The aim of this study was to investigate the diagnostic accuracy of anaplastic lymphoma kinase (ALK) immunohistochemistry (IHC) for ALK gene rearrangement in non-small cell lung cancer (NSCLC) through systematic review, meta-analysis and diagnostic test accuracy review. METHODS: The current study included 11,806 NSCLC cases in 42 eligible studies. We performed concordance analyses between ALK IHC and fluorescence in situ hybridization (FISH). The diagnostic accuracy of ALK IHC was analyzed based on ALK IHC criteria and antibodies. RESULTS: The overall ALK IHC results were positive in 13.2%. The overall concordance rate between ALK IHC and FISH was 0.950 (95% confidence interval [CI], 0.927-0.966). In the ALK IHC-positive and negative groups, the concordance rates were 0.805 (95% CI 0.733-0.861) and 0.985 (95% CI 0.978-0.990), respectively. The ALK FISH-positive rates were 0.009 (95% CI 0.004-0.023), 0.378 (95% CI 0.217-0.572), 0.628 (95% CI 0.420-0.796) and 0.900 (95% CI 0.840-0.939) in the ALK IHC 0, 1+, 2+ and 3+ groups, respectively. In diagnostic test accuracy review for ALK IHC, the pooled sensitivity and specificity were 0.92 (95% CI 0.89-0.94) and 0.91 (95% CI 0.90-0.91), respectively. The diagnostic odds ratio and the area under the curve on the summary receiver operating characteristic curve were 266.56 (95% CI 110.83-641.14) and 0.983, respectively. CONCLUSIONS: Our results suggested that ALK IHC equivocal (score 1+ and 2+) cases should not be considered as IHC-negative in screening for ALK gene rearrangement. Additional detailed criteria for ALK IHC equivocal cases are necessary to determine how to best apply this approach in daily practice.",2016,Systematic Review,The International journal of biological markers,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
28545956,https://pubmed.ncbi.nlm.nih.gov/28545956,Comparison of particle beam therapy and stereotactic body radiotherapy for early stage non-small cell lung cancer: A systematic review and hypothesis-generating meta-analysis.,"PURPOSE: To assess hypo-fractionated particle beam therapy (PBT)'s efficacy relative to that of photon stereotactic body radiotherapy (SBRT) for early stage (ES) non-small cell lung cancer (NSCLC). METHODS: Eligible studies were identified through extensive searches of the PubMed, Medline, Google-scholar, and Cochrane library databases from 2000 to 2016. Original English publications of ES NSCLC were included. A meta-analysis was performed to compare the survival outcome, toxicity profile, and patterns of failure following each treatment. RESULTS: 72 SBRT studies and 9 hypo-fractionated PBT studies (mostly single-arm) were included. PBT was associated with improved overall survival (OS; p=0.005) and progression-free survival (PFS; p=0.01) in the univariate meta-analysis. The OS benefit did not reach its statistical significance after inclusion of operability into the final multivariate meta-analysis (p=0.11); while the 3-year local control (LC) still favored PBT (p=0.03). CONCLUSION: Although hypo-fractionated PBT may lead to additional clinical benefit when compared with photon SBRT, no statistically significant survival benefit from PBT over SBRT was observed in the treatment of ES NSCLC in this hypothesis-generating meta-analysis after adjusting for potential confounding variables.",2017,Systematic Review,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""OS"", ""PFS""]",undefined
33882244,https://pubmed.ncbi.nlm.nih.gov/33882244,Current progress and quality of radiomic studies for predicting EGFR mutation in patients with non-small cell lung cancer using PET/CT images: a systematic review.,"OBJECTIVES: To assess the methodological quality of radiomic studies based on positron emission tomography/computed tomography (PET/CT) images predicting epidermal growth factor receptor (EGFR) mutation status in patients with non-small cell lung cancer (NSCLC). METHODS: We systematically searched for eligible studies in the PubMed and Web of Science datasets using the terms ""radiomics"", ""PET/CT"", ""NSCLC"", and ""EGFR"". The included studies were screened by two reviewers independently. The quality of the radiomic workflow of studies was assessed using the Radiomics Quality Score (RQS). Interclass correlation coefficient (ICC) was used to determine inter rater agreement for the RQS. An overview of the methodologies used in steps of the radiomics workflow and current results are presented. RESULTS: Six studies were included with sample sizes of 973 ranging from 115 to 248 patients. Methodologies in the radiomic workflow varied greatly. The first-order statistics were the most reproducible features. The RQS scores varied from 13.9 to 47.2%. All studies were scored below 50% due to defects on multiple segmentations, phantom study on all scanners, imaging at multiple time points, cut-off analyses, calibration statistics, prospective study, potential clinical utility, and cost-effectiveness analysis. The ICC results for majority of RQS items were excellent. The ICC for summed RQS was 0.986 [95% confidence interval (CI): 0.898-0.998]. CONCLUSIONS: The PET/CT-based radiomics signature could serve as a diagnostic indicator of EGFR mutation status in NSCLC patients. However, the current conclusions should be interpreted with care due to the suboptimal quality of the studies. Consensus for standardization of PET/CT-based radiomic workflow for EGFR mutation status in NSCLC patients is warranted to further improve research. ADVANCES IN KNOWLEDGE: Radiomics can offer clinicians better insight into the prediction of EGFR mutation status in NSCLC patients, whereas the quality of relative studies should be improved before application to the clinical setting.",2021,Systematic Review,The British journal of radiology,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",248
